Date/Time (UTC), Raw X, Raw Y, Raw Z, X Diffs, Y Diffs, Z Diffs
2016-03-05 00:00:18.576455,-242.59,2186.09,4140.38,-0.92,1.18,3.14
2016-03-05 00:00:33.879330,-241.76,2184.24,4141.09,0.83,-1.85,0.71
2016-03-05 00:00:49.183205,-242.64,2189.08,4144.04,-0.88,4.84,2.95
2016-03-05 00:01:04.486080,-240.48,2190.87,4142.37,2.16,1.79,-1.67
2016-03-05 00:01:19.789956,-238.50,2188.08,4142.64,1.98,-2.79,0.27
2016-03-05 00:01:35.092831,-238.15,2181.00,4140.00,0.35,-7.08,-2.64
2016-03-05 00:01:50.380705,-241.64,2182.17,4141.95,-3.49,1.17,1.95
2016-03-05 00:02:05.684581,-241.57,2181.87,4136.65,0.07,-0.30,-5.30
2016-03-05 00:02:20.987456,-240.14,2183.37,4144.71,1.43,1.50,8.06
2016-03-05 00:02:36.291331,-239.80,2184.32,4134.88,0.34,0.95,-9.83
2016-03-05 00:02:51.595207,-240.42,2180.68,4138.53,-0.62,-3.64,3.65
2016-03-05 00:03:06.898082,-240.46,2180.37,4144.05,-0.04,-0.31,5.52
2016-03-05 00:03:22.201957,-237.46,2184.47,4141.70,3.00,4.10,-2.35
2016-03-05 00:03:37.504833,-239.78,2185.73,4140.10,-2.32,1.26,-1.60
2016-03-05 00:03:52.793707,-241.56,2183.15,4140.75,-1.78,-2.58,0.65
2016-03-05 00:04:08.096582,-244.04,2183.06,4133.58,-2.48,-0.09,-7.17
2016-03-05 00:04:23.399458,-234.34,2182.11,4132.47,9.70,-0.95,-1.11
2016-03-05 00:04:38.702333,-238.73,2184.19,4141.94,-4.39,2.08,9.47
2016-03-05 00:04:54.006208,-241.17,2182.24,4139.43,-2.44,-1.95,-2.51
2016-03-05 00:05:09.310084,-237.61,2185.68,4147.43,3.56,3.44,8.00
2016-03-05 00:05:24.612959,-239.40,2184.07,4140.66,-1.79,-1.61,-6.77
2016-03-05 00:05:39.916834,-243.87,2183.48,4140.56,-4.47,-0.59,-0.10
2016-03-05 00:05:55.219709,-238.67,2182.38,4139.45,5.20,-1.10,-1.11
2016-03-05 00:06:10.507584,-243.17,2182.89,4143.52,-4.50,0.51,4.07
2016-03-05 00:06:25.810459,-234.05,2184.51,4140.68,9.12,1.62,-2.84
2016-03-05 00:06:41.114334,-236.51,2186.90,4141.72,-2.46,2.39,1.04
2016-03-05 00:06:56.417210,-236.94,2180.02,4141.88,-0.43,-6.88,0.16
2016-03-05 00:07:11.721085,-239.91,2182.64,4137.19,-2.97,2.62,-4.69
2016-03-05 00:07:27.023960,-239.33,2183.62,4140.33,0.58,0.98,3.14
2016-03-05 00:07:42.327836,-239.07,2183.53,4138.56,0.26,-0.09,-1.77
2016-03-05 00:07:57.630711,-237.82,2184.18,4146.57,1.25,0.65,8.01
2016-03-05 00:08:12.918585,-240.39,2184.04,4143.88,-2.57,-0.14,-2.69
2016-03-05 00:08:28.222461,-235.19,2183.34,4143.84,5.20,-0.70,-0.04
2016-03-05 00:08:43.525336,-241.67,2183.16,4141.80,-6.48,-0.18,-2.04
2016-03-05 00:08:58.829211,-235.64,2181.80,4146.66,6.03,-1.36,4.86
2016-03-05 00:09:14.133087,-235.18,2180.11,4144.62,0.46,-1.69,-2.04
2016-03-05 00:09:29.435962,-232.07,2182.06,4139.63,3.11,1.95,-4.99
2016-03-05 00:09:44.738837,-233.55,2178.48,4144.33,-1.48,-3.58,4.70
2016-03-05 00:10:00.042713,-233.49,2181.49,4135.75,0.06,3.01,-8.58
2016-03-05 00:10:15.345588,-234.62,2179.00,4140.17,-1.13,-2.49,4.42
2016-03-05 00:10:30.633462,-230.85,2182.42,4142.98,3.77,3.42,2.81
2016-03-05 00:10:45.937338,-231.16,2175.70,4140.08,-0.31,-6.72,-2.90
2016-03-05 00:11:01.240213,-231.90,2181.11,4139.87,-0.74,5.41,-0.21
2016-03-05 00:11:16.543088,-230.04,2179.37,4136.98,1.86,-1.74,-2.89
2016-03-05 00:11:31.846963,-231.79,2179.79,4143.75,-1.75,0.42,6.77
2016-03-05 00:11:47.149839,-229.54,2181.32,4137.34,2.25,1.53,-6.41
2016-03-05 00:12:02.453714,-228.97,2177.74,4144.26,0.57,-3.58,6.92
2016-03-05 00:12:17.756589,-234.10,2182.56,4140.83,-5.13,4.82,-3.43
2016-03-05 00:12:33.060465,-231.04,2180.43,4139.90,3.06,-2.13,-0.93
2016-03-05 00:12:48.347339,-228.83,2183.09,4146.85,2.21,2.66,6.95
2016-03-05 00:13:03.651214,-226.58,2182.90,4143.33,2.25,-0.19,-3.52
2016-03-05 00:13:18.955090,-228.58,2183.09,4144.02,-2.00,0.19,0.69
2016-03-05 00:13:34.257965,-228.41,2181.11,4142.36,0.17,-1.98,-1.66
2016-03-05 00:13:49.561840,-231.40,2178.65,4140.92,-2.99,-2.46,-1.44
2016-03-05 00:14:04.864716,-231.35,2177.01,4135.52,0.05,-1.64,-5.40
2016-03-05 00:14:20.168591,-229.92,2175.68,4139.44,1.43,-1.33,3.92
2016-03-05 00:14:35.471466,-232.65,2175.17,4146.01,-2.73,-0.51,6.57
2016-03-05 00:14:50.759341,-235.05,2174.94,4142.31,-2.40,-0.23,-3.70
2016-03-05 00:15:06.063216,-232.19,2177.19,4142.19,2.86,2.25,-0.12
2016-03-05 00:15:21.366091,-229.01,2177.03,4143.32,3.18,-0.16,1.13
2016-03-05 00:15:36.669966,-233.54,2179.34,4144.29,-4.53,2.31,0.97
2016-03-05 00:15:51.972842,-232.06,2179.42,4147.03,1.48,0.08,2.74
2016-03-05 00:16:07.276717,-231.20,2172.82,4142.49,0.86,-6.60,-4.54
2016-03-05 00:16:22.579592,-232.87,2177.26,4144.56,-1.67,4.44,2.07
2016-03-05 00:16:37.883468,-229.35,2177.05,4146.94,3.52,-0.21,2.38
2016-03-05 00:16:53.186343,-229.36,2179.21,4151.25,-0.01,2.16,4.31
2016-03-05 00:17:08.474217,-228.07,2179.57,4135.96,1.29,0.36,-15.3
2016-03-05 00:17:23.778093,-228.52,2181.26,4140.53,-0.45,1.69,4.57
2016-03-05 00:17:39.080968,-221.39,2180.14,4142.62,7.13,-1.12,2.09
2016-03-05 00:17:54.383843,-225.66,2179.10,4138.68,-4.27,-1.04,-3.94
2016-03-05 00:18:09.687719,-226.50,2180.79,4140.27,-0.84,1.69,1.59
2016-03-05 00:18:24.990594,-226.63,2177.17,4138.87,-0.13,-3.62,-1.40
2016-03-05 00:18:40.293469,-224.01,2176.18,4148.38,2.62,-0.99,9.51
2016-03-05 00:18:55.597344,-227.82,2175.09,4141.40,-3.81,-1.09,-6.98
2016-03-05 00:19:10.901220,-230.42,2176.01,4146.28,-2.60,0.92,4.88
2016-03-05 00:19:26.189094,-226.20,2176.95,4148.38,4.22,0.94,2.10
2016-03-05 00:19:41.491970,-223.85,2177.61,4139.92,2.35,0.66,-8.46
2016-03-05 00:19:56.795845,-221.34,2179.65,4140.36,2.51,2.04,0.44
2016-03-05 00:20:12.098720,-222.52,2179.37,4139.54,-1.18,-0.28,-0.82
2016-03-05 00:20:27.402595,-230.94,2174.46,4137.18,-8.42,-4.91,-2.36
2016-03-05 00:20:42.705471,-225.97,2176.91,4143.07,4.97,2.45,5.89
2016-03-05 00:20:58.009346,-227.02,2180.37,4142.52,-1.05,3.46,-0.55
2016-03-05 00:21:13.312221,-223.31,2183.31,4144.09,3.71,2.94,1.57
2016-03-05 00:21:28.600096,-227.67,2177.69,4143.55,-4.36,-5.62,-0.54
2016-03-05 00:21:43.902971,-227.21,2183.25,4142.80,0.46,5.56,-0.75
2016-03-05 00:21:59.206846,-230.41,2182.27,4141.75,-3.20,-0.98,-1.05
2016-03-05 00:22:14.509722,-226.59,2181.36,4141.81,3.82,-0.91,0.06
