Date/Time (UTC), Raw X, Raw Y, Raw Z, X Diffs, Y Diffs, Z Diffs
2016-03-04 00:00:15.465170,-264.43,2191.10,4154.49,7.83,0.28,0.69
2016-03-04 00:00:30.768797,-268.38,2190.44,4155.25,-3.95,-0.66,0.76
2016-03-04 00:00:46.056824,-269.06,2192.44,4156.00,-0.68,2.00,0.75
2016-03-04 00:01:01.360451,-268.54,2186.39,4156.49,0.52,-6.05,0.49
2016-03-04 00:01:16.664078,-273.54,2193.26,4157.57,-5.00,6.87,1.08
2016-03-04 00:01:31.967705,-269.08,2191.04,4158.41,4.46,-2.22,0.84
2016-03-04 00:01:47.271332,-268.45,2185.68,4154.85,0.63,-5.36,-3.56
2016-03-04 00:02:02.574959,-265.94,2189.98,4158.86,2.51,4.30,4.01
2016-03-04 00:02:17.878585,-263.42,2188.60,4156.03,2.52,-1.38,-2.83
2016-03-04 00:02:33.182212,-269.34,2192.15,4158.60,-5.92,3.55,2.57
2016-03-04 00:02:48.485839,-268.37,2191.37,4159.27,0.97,-0.78,0.67
2016-03-04 00:03:03.773866,-267.89,2191.22,4157.54,0.48,-0.15,-1.73
2016-03-04 00:03:19.077493,-263.33,2192.94,4153.86,4.56,1.72,-3.68
2016-03-04 00:03:34.381120,-270.57,2191.91,4157.01,-7.24,-1.03,3.15
2016-03-04 00:03:49.674428,-264.97,2187.48,4155.16,5.60,-4.43,-1.85
2016-03-04 00:04:04.978055,-264.59,2188.28,4154.81,0.38,0.80,-0.35
2016-03-04 00:04:20.281682,-265.26,2188.45,4159.03,-0.67,0.17,4.22
2016-03-04 00:04:35.585309,-267.49,2190.57,4155.92,-2.23,2.12,-3.11
2016-03-04 00:04:50.889618,-265.55,2190.60,4152.56,1.94,0.03,-3.36
2016-03-04 00:05:06.193244,-266.27,2188.54,4156.40,-0.72,-2.06,3.84
2016-03-04 00:05:21.496871,-265.56,2187.55,4150.07,0.71,-0.99,-6.33
2016-03-04 00:05:36.784898,-267.24,2188.71,4151.21,-1.68,1.16,1.14
2016-03-04 00:05:52.088608,-269.20,2189.10,4154.63,-1.96,0.39,3.42
2016-03-04 00:06:07.392235,-268.51,2186.92,4154.97,0.69,-2.18,0.34
2016-03-04 00:06:22.695862,-264.05,2188.00,4156.94,4.46,1.08,1.97
2016-03-04 00:06:37.999488,-265.61,2189.85,4158.34,-1.56,1.85,1.40
2016-03-04 00:06:53.303115,-264.42,2185.78,4162.48,1.19,-4.07,4.14
2016-03-04 00:07:08.606742,-266.40,2188.22,4154.81,-1.98,2.44,-7.67
2016-03-04 00:07:23.910369,-269.10,2193.46,4162.06,-2.70,5.24,7.25
2016-03-04 00:07:39.213996,-263.74,2191.60,4153.34,5.36,-1.86,-8.72
2016-03-04 00:07:54.502023,-266.35,2189.10,4158.28,-2.61,-2.50,4.94
2016-03-04 00:08:09.805650,-265.66,2187.36,4159.91,0.69,-1.74,1.63
2016-03-04 00:08:25.109277,-265.83,2185.90,4154.51,-0.17,-1.46,-5.40
2016-03-04 00:08:40.412903,-270.32,2189.01,4161.58,-4.49,3.11,7.07
2016-03-04 00:08:55.716530,-266.93,2187.37,4162.28,3.39,-1.64,0.70
2016-03-04 00:09:11.020157,-265.52,2191.51,4155.67,1.41,4.14,-6.61
2016-03-04 00:09:26.323784,-269.32,2189.81,4156.11,-3.80,-1.70,0.44
2016-03-04 00:09:41.627411,-267.16,2189.35,4156.99,2.16,-0.46,0.88
2016-03-04 00:09:56.931038,-262.60,2192.26,4157.55,4.56,2.91,0.56
2016-03-04 00:10:12.219065,-263.24,2191.42,4158.82,-0.64,-0.84,1.27
2016-03-04 00:10:27.522692,-269.32,2190.02,4155.39,-6.08,-1.40,-3.43
2016-03-04 00:10:42.826318,-267.59,2190.22,4157.19,1.73,0.20,1.80
2016-03-04 00:10:58.130086,-267.70,2186.89,4161.32,-0.11,-3.33,4.13
2016-03-04 00:11:13.432961,-265.04,2190.30,4159.27,2.66,3.41,-2.05
2016-03-04 00:11:28.736836,-266.05,2187.25,4163.14,-1.01,-3.05,3.87
2016-03-04 00:11:44.039712,-266.44,2184.98,4156.07,-0.39,-2.27,-7.07
2016-03-04 00:11:59.342587,-267.82,2187.83,4162.19,-1.38,2.85,6.12
2016-03-04 00:12:14.646462,-270.61,2191.37,4158.14,-2.79,3.54,-4.05
2016-03-04 00:12:29.949337,-265.01,2191.23,4156.25,5.60,-0.14,-1.89
2016-03-04 00:12:45.237212,-261.40,2186.85,4157.43,3.61,-4.38,1.18
2016-03-04 00:13:00.541087,-264.10,2189.67,4166.19,-2.70,2.82,8.76
2016-03-04 00:13:15.843962,-263.50,2187.28,4163.21,0.60,-2.39,-2.98
2016-03-04 00:13:31.147838,-261.51,2189.51,4155.30,1.99,2.23,-7.91
2016-03-04 00:13:46.450713,-263.40,2191.70,4161.43,-1.89,2.19,6.13
2016-03-04 00:14:01.753588,-260.81,2188.93,4166.11,2.59,-2.77,4.68
2016-03-04 00:14:17.057464,-263.16,2183.03,4155.37,-2.35,-5.90,-10.7
2016-03-04 00:14:32.360339,-259.20,2187.96,4159.52,3.96,4.93,4.15
2016-03-04 00:14:47.663214,-260.19,2187.50,4155.47,-0.99,-0.46,-4.05
2016-03-04 00:15:02.952089,-264.37,2185.75,4156.38,-4.18,-1.75,0.91
2016-03-04 00:15:18.254964,-260.27,2184.28,4162.74,4.10,-1.47,6.36
2016-03-04 00:15:33.558839,-258.46,2188.30,4159.32,1.81,4.02,-3.42
2016-03-04 00:15:48.861715,-262.91,2190.70,4160.52,-4.45,2.40,1.20
2016-03-04 00:16:04.165590,-265.71,2185.78,4154.20,-2.80,-4.92,-6.32
2016-03-04 00:16:19.468465,-264.51,2189.30,4160.60,1.20,3.52,6.40
2016-03-04 00:16:34.771340,-263.43,2186.41,4156.37,1.08,-2.89,-4.23
2016-03-04 00:16:50.074216,-264.90,2184.54,4156.76,-1.47,-1.87,0.39
2016-03-04 00:17:05.378091,-263.92,2187.58,4154.84,0.98,3.04,-1.92
2016-03-04 00:17:20.680966,-261.35,2189.63,4158.24,2.57,2.05,3.40
2016-03-04 00:17:35.968841,-265.75,2187.92,4155.82,-4.40,-1.71,-2.42
2016-03-04 00:17:51.271716,-263.36,2189.78,4160.22,2.39,1.86,4.40
2016-03-04 00:18:06.575591,-261.93,2190.59,4154.09,1.43,0.81,-6.13
2016-03-04 00:18:21.878467,-258.67,2187.64,4158.22,3.26,-2.95,4.13
2016-03-04 00:18:37.182342,-265.12,2188.64,4158.12,-6.45,1.00,-0.10
2016-03-04 00:18:52.485217,-263.89,2187.44,4155.29,1.23,-1.20,-2.83
2016-03-04 00:19:07.788093,-260.54,2189.72,4157.50,3.35,2.28,2.21
2016-03-04 00:19:23.091968,-261.86,2192.46,4147.56,-1.32,2.74,-9.94
2016-03-04 00:19:38.395843,-265.49,2188.87,4157.00,-3.63,-3.59,9.44
2016-03-04 00:19:53.683718,-258.25,2186.93,4164.72,7.24,-1.94,7.72
2016-03-04 00:20:08.986593,-260.15,2188.79,4156.15,-1.90,1.86,-8.57
2016-03-04 00:20:24.290468,-258.17,2189.12,4148.06,1.98,0.33,-8.09
2016-03-04 00:20:39.593343,-261.06,2181.42,4151.18,-2.89,-7.70,3.12
2016-03-04 00:20:54.896219,-261.78,2188.53,4151.68,-0.72,7.11,0.50
2016-03-04 00:21:10.200094,-261.43,2191.73,4147.08,0.35,3.20,-4.60
2016-03-04 00:21:25.502969,-262.62,2192.37,4152.03,-1.19,0.64,4.95
2016-03-04 00:21:40.806845,-260.40,2196.04,4153.01,2.22,3.67,0.98
2016-03-04 00:21:56.109720,-261.68,2192.08,4153.36,-1.28,-3.96,0.35
2016-03-04 00:22:11.412595,-256.48,2188.89,4145.68,5.20,-3.19,-7.68
2016-03-04 00:22:26.700470,-256.14,2188.48,4150.24,0.34,-0.41,4.56
2016-03-04 00:22:42.004345,-259.49,2188.22,4154.75,-3.35,-0.26,4.51
2016-03-04 00:22:57.308220,-255.81,2189.86,4157.82,3.68,1.64,3.07
2016-03-04 00:23:12.610096,-260.00,2188.36,4157.76,-4.19,-1.50,-0.06
2016-03-04 00:23:27.913971,-257.56,2191.69,4159.79,2.44,3.33,2.03
2016-03-04 00:23:43.216846,-258.36,2188.36,4158.41,-0.80,-3.33,-1.38
2016-03-04 00:23:58.520721,-260.66,2188.76,4153.43,-2.30,0.40,-4.98
2016-03-04 00:24:13.823597,-253.89,2193.13,4157.81,6.77,4.37,4.38
2016-03-04 00:24:29.112471,-261.64,2192.39,4158.08,-7.75,-0.74,0.27
2016-03-04 00:24:44.415347,-257.59,2187.52,4153.25,4.05,-4.87,-4.83
2016-03-04 00:24:59.719222,-256.62,2190.75,4155.44,0.97,3.23,2.19
2016-03-04 00:25:15.022097,-258.09,2186.16,4153.77,-1.47,-4.59,-1.67
2016-03-04 00:25:30.325972,-249.53,2189.29,4161.81,8.56,3.13,8.04
2016-03-04 00:25:45.628848,-250.47,2187.26,4157.50,-0.94,-2.03,-4.31
2016-03-04 00:26:00.932723,-253.56,2187.33,4155.27,-3.09,0.07,-2.23
2016-03-04 00:26:16.235598,-257.55,2190.63,4154.70,-3.99,3.30,-0.57
2016-03-04 00:26:31.539474,-258.61,2189.99,4152.98,-1.06,-0.64,-1.72
2016-03-04 00:26:46.827348,-253.58,2193.28,4153.39,5.03,3.29,0.41
2016-03-04 00:27:02.131223,-256.88,2189.94,4156.34,-3.30,-3.34,2.95
2016-03-04 00:27:17.429081,-257.58,2188.92,4147.16,-0.70,-1.02,-9.18
2016-03-04 00:27:32.732708,-254.30,2188.43,4151.35,3.28,-0.49,4.19
2016-03-04 00:27:48.036335,-256.18,2187.39,4152.05,-1.88,-1.04,0.70
2016-03-04 00:28:03.339962,-253.80,2188.74,4148.90,2.38,1.35,-3.15
2016-03-04 00:28:18.643589,-255.04,2188.72,4158.85,-1.24,-0.02,9.95
2016-03-04 00:28:33.947215,-255.62,2188.98,4159.99,-0.58,0.26,1.14
2016-03-04 00:28:49.250842,-256.55,2192.95,4160.44,-0.93,3.97,0.45
2016-03-04 00:29:04.538869,-253.87,2188.66,4159.71,2.68,-4.29,-0.73
2016-03-04 00:29:19.842496,-253.60,2189.93,4159.40,0.27,1.27,-0.31
2016-03-04 00:29:35.146123,-251.65,2190.37,4154.36,1.95,0.44,-5.04
2016-03-04 00:29:50.449750,-254.86,2188.60,4155.75,-3.21,-1.77,1.39
2016-03-04 00:30:05.753377,-255.71,2191.44,4153.07,-0.85,2.84,-2.68
2016-03-04 00:30:21.057004,-250.49,2186.44,4156.70,5.22,-5.00,3.63
2016-03-04 00:30:36.360631,-250.69,2186.01,4158.60,-0.20,-0.43,1.90
2016-03-04 00:30:51.664257,-256.84,2186.66,4162.60,-6.15,0.65,4.00
2016-03-04 00:31:06.952284,-251.25,2184.21,4149.19,5.59,-2.45,-13.4
2016-03-04 00:31:22.255911,-251.76,2185.18,4156.52,-0.51,0.97,7.33
2016-03-04 00:31:37.559538,-252.26,2190.72,4162.27,-0.50,5.54,5.75
2016-03-04 00:31:52.863165,-255.27,2187.16,4154.50,-3.01,-3.56,-7.77
2016-03-04 00:32:08.166792,-257.41,2183.88,4159.19,-2.14,-3.28,4.69
2016-03-04 00:32:23.470419,-253.90,2184.72,4159.09,3.51,0.84,-0.10
2016-03-04 00:32:38.774046,-255.42,2188.29,4158.06,-1.52,3.57,-1.03
2016-03-04 00:32:54.062072,-254.50,2185.43,4154.79,0.92,-2.86,-3.27
2016-03-04 00:33:09.365699,-254.32,2186.94,4148.85,0.18,1.51,-5.94
2016-03-04 00:33:24.653726,-253.70,2187.41,4162.04,0.62,0.47,13.2
2016-03-04 00:33:39.957353,-249.75,2185.48,4157.24,3.95,-1.93,-4.80
2016-03-04 00:33:55.260980,-251.80,2185.69,4161.96,-2.05,0.21,4.72
2016-03-04 00:34:10.564607,-257.94,2185.25,4165.69,-6.14,-0.44,3.73
2016-03-04 00:34:25.868234,-249.85,2186.71,4160.86,8.09,1.46,-4.83
2016-03-04 00:34:41.171860,-258.58,2186.49,4167.16,-8.73,-0.22,6.30
2016-03-04 00:34:56.475487,-253.63,2179.54,4163.76,4.95,-6.95,-3.40
2016-03-04 00:35:11.779114,-252.16,2187.58,4164.77,1.47,8.04,1.01
2016-03-04 00:35:27.067141,-253.08,2185.87,4163.78,-0.92,-1.71,-0.99
2016-03-04 00:35:42.370768,-252.95,2187.35,4164.97,0.13,1.48,1.19
2016-03-04 00:35:57.674395,-252.86,2188.03,4166.44,0.09,0.68,1.47
2016-03-04 00:36:12.978022,-257.09,2190.40,4166.52,-4.23,2.37,0.08
2016-03-04 00:36:28.281649,-253.02,2189.33,4161.79,4.07,-1.07,-4.73
2016-03-04 00:36:43.585275,-253.42,2190.12,4162.71,-0.40,0.79,0.92
2016-03-04 00:36:58.888902,-254.84,2185.50,4167.63,-1.42,-4.62,4.92
2016-03-04 00:37:14.192529,-256.77,2184.59,4163.44,-1.93,-0.91,-4.19
2016-03-04 00:37:29.496156,-256.20,2185.29,4159.44,0.57,0.70,-4.00
2016-03-04 00:37:44.784183,-257.57,2181.88,4170.80,-1.37,-3.41,11.4
2016-03-04 00:38:00.087810,-253.90,2183.92,4163.63,3.67,2.04,-7.17
2016-03-04 00:38:15.391437,-257.47,2184.90,4160.01,-3.57,0.98,-3.62
2016-03-04 00:38:30.696064,-256.33,2182.68,4159.39,1.14,-2.22,-0.62
2016-03-04 00:38:45.999691,-256.07,2187.61,4167.13,0.26,4.93,7.74
2016-03-04 00:39:01.303317,-252.80,2185.44,4169.59,3.27,-2.17,2.46
2016-03-04 00:39:16.606944,-255.87,2187.55,4166.61,-3.07,2.11,-2.98
2016-03-04 00:39:31.910571,-253.40,2185.60,4161.54,2.47,-1.95,-5.07
2016-03-04 00:39:47.214198,-255.98,2190.50,4164.02,-2.58,4.90,2.48
2016-03-04 00:40:02.502225,-253.58,2192.32,4163.50,2.40,1.82,-0.52
2016-03-04 00:40:17.805852,-252.12,2184.16,4163.31,1.46,-8.16,-0.19
2016-03-04 00:40:33.109479,-257.09,2186.03,4152.76,-4.97,1.87,-10.6
2016-03-04 00:40:48.413106,-256.28,2186.23,4158.74,0.81,0.20,5.98
2016-03-04 00:41:03.642215,-259.26,2188.60,4156.65,-2.98,2.37,-2.09
2016-03-04 00:41:18.945842,-255.02,2188.08,4158.14,4.24,-0.52,1.49
2016-03-04 00:41:34.249468,-257.47,2188.93,4160.33,-2.45,0.85,2.19
2016-03-04 00:41:49.553095,-259.86,2185.40,4160.66,-2.39,-3.53,0.33
2016-03-04 00:42:04.856722,-256.01,2186.73,4160.58,3.85,1.33,-0.08
2016-03-04 00:42:20.144749,-255.80,2187.90,4160.52,0.21,1.17,-0.06
2016-03-04 00:42:35.448376,-257.77,2188.06,4151.07,-1.97,0.16,-9.45
2016-03-04 00:42:50.752003,-257.36,2187.26,4159.21,0.41,-0.80,8.14
2016-03-04 00:43:06.055630,-256.49,2184.17,4155.99,0.87,-3.09,-3.22
2016-03-04 00:43:21.359257,-253.24,2185.22,4154.11,3.25,1.05,-1.88
2016-03-04 00:43:36.662883,-257.23,2186.34,4153.49,-3.99,1.12,-0.62
2016-03-04 00:43:51.966510,-258.42,2185.56,4154.81,-1.19,-0.78,1.32
2016-03-04 00:44:07.270137,-258.54,2188.48,4161.51,-0.12,2.92,6.70
2016-03-04 00:44:22.573764,-256.75,2185.39,4162.25,1.79,-3.09,0.74
2016-03-04 00:44:37.861791,-253.95,2185.88,4166.09,2.80,0.49,3.84
2016-03-04 00:44:53.165418,-254.79,2183.94,4158.22,-0.84,-1.94,-7.87
2016-03-04 00:45:08.469045,-258.52,2188.33,4161.30,-3.73,4.39,3.08
2016-03-04 00:45:23.772672,-258.61,2190.76,4157.11,-0.09,2.43,-4.19
2016-03-04 00:45:39.076298,-256.62,2184.60,4160.03,1.99,-6.16,2.92
2016-03-04 00:45:54.379925,-255.98,2184.46,4160.63,0.64,-0.14,0.60
2016-03-04 00:46:09.683552,-259.58,2191.22,4159.28,-3.60,6.76,-1.35
2016-03-04 00:46:24.987179,-258.49,2189.98,4161.77,1.09,-1.24,2.49
2016-03-04 00:46:40.275206,-257.62,2186.44,4157.34,0.87,-3.54,-4.43
2016-03-04 00:46:55.578833,-255.75,2188.48,4150.67,1.87,2.04,-6.67
2016-03-04 00:47:10.882460,-259.94,2189.84,4156.30,-4.19,1.36,5.63
2016-03-04 00:47:26.170487,-257.92,2190.19,4155.53,2.02,0.35,-0.77
2016-03-04 00:47:41.474113,-256.25,2191.93,4152.74,1.67,1.74,-2.79
2016-03-04 00:47:56.777740,-254.73,2188.99,4157.26,1.52,-2.94,4.52
2016-03-04 00:48:12.081367,-256.57,2184.45,4155.25,-1.84,-4.54,-2.01
2016-03-04 00:48:27.384994,-261.92,2189.59,4154.06,-5.35,5.14,-1.19
2016-03-04 00:48:42.688621,-259.26,2185.90,4154.02,2.66,-3.69,-0.04
2016-03-04 00:48:57.976648,-261.66,2185.70,4153.25,-2.40,-0.20,-0.77
2016-03-04 00:49:13.280275,-262.19,2188.97,4158.63,-0.53,3.27,5.38
2016-03-04 00:49:28.583902,-259.35,2184.10,4155.54,2.84,-4.87,-3.09
2016-03-04 00:49:43.887528,-256.10,2182.82,4157.96,3.25,-1.28,2.42
2016-03-04 00:49:59.191155,-258.33,2184.71,4152.06,-2.23,1.89,-5.90
2016-03-04 00:50:14.494782,-259.78,2182.24,4160.38,-1.45,-2.47,8.32
2016-03-04 00:50:29.798409,-259.19,2183.48,4158.73,0.59,1.24,-1.65
2016-03-04 00:50:45.102036,-256.76,2185.59,4159.21,2.43,2.11,0.48
2016-03-04 00:51:00.405663,-256.34,2187.12,4158.90,0.42,1.53,-0.31
2016-03-04 00:51:15.709290,-255.18,2182.82,4161.79,1.16,-4.30,2.89
2016-03-04 00:51:30.997317,-261.41,2186.51,4155.46,-6.23,3.69,-6.33
2016-03-04 00:51:46.300943,-260.40,2185.83,4163.97,1.01,-0.68,8.51
2016-03-04 00:52:01.604570,-255.13,2189.00,4160.34,5.27,3.17,-3.63
2016-03-04 00:52:16.908197,-256.70,2184.77,4160.69,-1.57,-4.23,0.35
2016-03-04 00:52:32.211824,-259.24,2185.25,4155.96,-2.54,0.48,-4.73
2016-03-04 00:52:47.515451,-255.98,2183.31,4159.97,3.26,-1.94,4.01
2016-03-04 00:53:02.819078,-256.65,2181.07,4160.93,-0.67,-2.24,0.96
2016-03-04 00:53:18.122705,-257.87,2183.76,4162.21,-1.22,2.69,1.28
2016-03-04 00:53:33.426332,-259.80,2185.82,4163.59,-1.93,2.06,1.38
2016-03-04 00:53:48.714358,-255.39,2185.49,4161.75,4.41,-0.33,-1.84
2016-03-04 00:54:04.017985,-255.66,2187.60,4157.15,-0.27,2.11,-4.60
2016-03-04 00:54:19.321612,-256.38,2182.40,4162.99,-0.72,-5.20,5.84
2016-03-04 00:54:34.625239,-253.67,2186.12,4162.77,2.71,3.72,-0.22
2016-03-04 00:54:49.929866,-255.84,2180.42,4164.92,-2.17,-5.70,2.15
2016-03-04 00:55:05.239594,-256.49,2181.87,4159.32,-0.65,1.45,-5.60
2016-03-04 00:55:20.543469,-256.51,2185.71,4163.40,-0.02,3.84,4.08
2016-03-04 00:55:35.846345,-254.27,2183.75,4166.19,2.24,-1.96,2.79
2016-03-04 00:55:51.134219,-252.17,2187.57,4162.52,2.10,3.82,-3.67
2016-03-04 00:56:06.438094,-254.55,2184.61,4159.64,-2.38,-2.96,-2.88
2016-03-04 00:56:21.740970,-251.15,2185.03,4160.22,3.40,0.42,0.58
2016-03-04 00:56:37.044845,-258.18,2184.30,4157.95,-7.03,-0.73,-2.27
2016-03-04 00:56:52.347720,-253.92,2188.69,4158.14,4.26,4.39,0.19
2016-03-04 00:57:07.651596,-254.85,2184.68,4158.42,-0.93,-4.01,0.28
2016-03-04 00:57:22.954471,-256.13,2191.81,4156.02,-1.28,7.13,-2.40
2016-03-04 00:57:38.258346,-249.75,2187.57,4162.65,6.38,-4.24,6.63
2016-03-04 00:57:53.561221,-250.51,2185.08,4159.67,-0.76,-2.49,-2.98
2016-03-04 00:58:08.849096,-250.18,2185.95,4153.55,0.33,0.87,-6.12
2016-03-04 00:58:24.152971,-259.26,2186.28,4160.53,-9.08,0.33,6.98
2016-03-04 00:58:39.455847,-254.20,2185.25,4168.50,5.06,-1.03,7.97
2016-03-04 00:58:54.759722,-247.51,2181.33,4164.51,6.69,-3.92,-3.99
2016-03-04 00:59:10.062597,-255.08,2186.47,4166.52,-7.57,5.14,2.01
2016-03-04 00:59:25.366472,-251.98,2184.77,4158.52,3.10,-1.70,-8.00
2016-03-04 00:59:40.669348,-253.49,2188.35,4157.56,-1.51,3.58,-0.96
2016-03-04 00:59:55.973223,-258.34,2185.69,4164.34,-4.85,-2.66,6.78
2016-03-04 01:00:11.276098,-253.95,2186.15,4160.43,4.39,0.46,-3.91
2016-03-04 01:00:26.563973,-254.45,2180.46,4159.30,-0.50,-5.69,-1.13
2016-03-04 01:00:41.867848,-248.99,2179.88,4157.67,5.46,-0.58,-1.63
2016-03-04 01:00:57.170723,-255.56,2182.01,4157.66,-6.57,2.13,-0.01
2016-03-04 01:01:12.473599,-252.80,2181.21,4157.98,2.76,-0.80,0.32
2016-03-04 01:01:27.777474,-251.92,2181.61,4170.86,0.88,0.40,12.9
2016-03-04 01:01:43.080349,-252.46,2179.02,4155.76,-0.54,-2.59,-15.1
2016-03-04 01:01:58.384225,-247.38,2181.59,4157.85,5.08,2.57,2.09
2016-03-04 01:02:13.687100,-248.36,2180.75,4164.87,-0.98,-0.84,7.02
2016-03-04 01:02:28.989975,-249.12,2181.83,4160.46,-0.76,1.08,-4.41
2016-03-04 01:02:44.277850,-243.49,2179.07,4160.84,5.63,-2.76,0.38
2016-03-04 01:02:59.581725,-246.59,2183.53,4162.11,-3.10,4.46,1.27
2016-03-04 01:03:14.884600,-245.13,2181.94,4158.84,1.46,-1.59,-3.27
2016-03-04 01:03:30.188475,-249.03,2182.46,4153.10,-3.90,0.52,-5.74
2016-03-04 01:03:45.491351,-244.97,2182.68,4161.22,4.06,0.22,8.12
2016-03-04 01:04:00.795226,-248.85,2183.08,4159.42,-3.88,0.40,-1.80
2016-03-04 01:04:16.098101,-242.96,2180.71,4158.99,5.89,-2.37,-0.43
2016-03-04 01:04:31.402977,-243.96,2181.08,4160.25,-1.00,0.37,1.26
2016-03-04 01:04:46.704852,-251.93,2181.70,4165.36,-7.97,0.62,5.11
2016-03-04 01:05:01.993726,-246.23,2179.70,4166.04,5.70,-2.00,0.68
2016-03-04 01:05:17.296602,-244.62,2178.42,4155.36,1.61,-1.28,-10.7
2016-03-04 01:05:32.599477,-243.19,2180.81,4156.16,1.43,2.39,0.80
2016-03-04 01:05:47.903352,-243.89,2180.50,4154.26,-0.70,-0.31,-1.90
2016-03-04 01:06:03.206228,-241.79,2179.09,4159.80,2.10,-1.41,5.54
2016-03-04 01:06:18.510103,-244.64,2180.30,4164.87,-2.85,1.21,5.07
2016-03-04 01:06:33.812978,-243.49,2177.49,4159.12,1.15,-2.81,-5.75
2016-03-04 01:06:49.116854,-244.56,2179.49,4162.85,-1.07,2.00,3.73
2016-03-04 01:07:04.403728,-244.26,2179.07,4156.51,0.30,-0.42,-6.34
2016-03-04 01:07:19.708603,-245.70,2180.11,4157.50,-1.44,1.04,0.99
2016-03-04 01:07:35.011479,-248.03,2179.17,4153.36,-2.33,-0.94,-4.14
2016-03-04 01:07:50.315354,-246.10,2179.69,4157.44,1.93,0.52,4.08
2016-03-04 01:08:05.618229,-240.79,2181.82,4163.77,5.31,2.13,6.33
2016-03-04 01:08:20.921104,-244.05,2178.39,4160.05,-3.26,-3.43,-3.72
2016-03-04 01:08:36.224980,-244.66,2177.75,4158.06,-0.61,-0.64,-1.99
2016-03-04 01:08:51.527855,-248.39,2177.45,4154.38,-3.73,-0.30,-3.68
